"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"4 Exame formal";"4.4 Outros documentos";"4.4.2 Prioridade";"A prioridade deverá ser reivindicada no ato do depósito, conforme disposições do art. 99 c/c art. 16 § 1º da LPI. Da data de depósito do pedido de registro de desenho industrial corre o prazo de 90 (noventa) dias para a apresentação de cópia certificada de documento comprobatório da prioridade reivindicada emitida pelo escritório que realizou o depósito original.";"A prioridade deverá ser reivindicada no ato do depósito, conforme disposições do art. 99 c/c art. 16 § 1º da LPI. Da data de depósito do pedido de registro de desenho industrial corre o prazo de 90 (noventa) dias para a apresentação de cópia certificada de documento comprobatório da prioridade reivindicada emitida pelo escritório que realizou o depósito original. A prioridade reivindicada pode ser suplementada, em até 60 (sessenta) dias após o depósito, por outras prioridades anteriores à data do depósito do pedido de registro de desenho industrial. Não se conhecerá da petição que apresentar documento comprobatório de prioridade suplementar apresentada após o prazo de 60 (sessenta) dias. Será observado se os dados identificadores da prioridade correspondem aos dados da reivindicação no formulário de depósito. No caso de divergências entre os dados declarados no formulário (número, país e data) e os constantes da documentação, prevalece o que consta no documento de prioridade, sendo efetuadas as correções necessárias no sistema. Também será verificada a apresentação da cessão do autor, se for o caso. WIPO Digital Access Service (WIPO-DAS) O Brasil integra o sistema WIPO Digital Access Service (WIPO-DAS), serviço de acesso digital a documentos prioritários da Organização Mundial da Propriedade Intelectual. Em relação ao registro de desenhos industriais, o INPI atua como escritório de depósito (depositing office) e como escritório de acesso (accessing office). Assim, enquanto escritório de depósito, o INPI disponibiliza o documento digital oficial de prioridade para que escritórios integrantes do sistema WIPO - DAS possam acessá-lo por meio de código fornecido pela Organização Mundial de Propriedade Intelectual – OMPI. 88 Enquanto escritório de acesso, o INPI aceita a apre..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"";"5 Exame técnico";"A primeira etapa do exame técnico é a verificação dos dados e documentos que acompanham o pedido de registro de desenho industrial. No exame técnico não será realizada a análise de questões relativas ao exame formal ou preliminar.";"A primeira etapa do exame técnico é a verificação dos dados e documentos que acompanham o pedido de registro de desenho industrial. No exame técnico não será realizada a análise de questões relativas ao exame formal ou preliminar."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.1 Análise da procuração";"5.1 Análise da procuração";"No exame do instrumento de procuração, é verificado se o mesmo traz os dados obrigatórios previstos no art. 654, § 1º, do Código Civil: Informações do(s) outorgante(s); Informações do outorgado; Tipo(s) de poder(es) outorgado(s); Data, local e assinatura do(s) outorgante(s). De acordo com o Parecer Normativo INPI/PROC s/n, de 04/05/2000, os casos abaixo ensejam a formulação de exigência para reapresentação do instrumento de procuração ou para esclarecimento de divergências: a) Outorga de poderes por parte estranha aos autos; b) Falta de menção aos outorgantes e/ou outorgados; c) Com dados divergentes (ex.: procur...";"No exame do instrumento de procuração, é verificado se o mesmo traz os dados obrigatórios previstos no art. 654, § 1º, do Código Civil: Informações do(s) outorgante(s); Informações do outorgado; Tipo(s) de poder(es) outorgado(s); Data, local e assinatura do(s) outorgante(s). De acordo com o Parecer Normativo INPI/PROC s/n, de 04/05/2000, os casos abaixo ensejam a formulação de exigência para reapresentação do instrumento de procuração ou para esclarecimento de divergências: a) Outorga de poderes por parte estranha aos autos; b) Falta de menção aos outorgantes e/ou outorgados; c) Com dados divergentes (ex.: procuração se refere a ato administrativo distinto do que foi requerido; divergência entre dados do cadastro e dados da procuração); d) Contendo rasuras ou sendo o documento ilegível a ponto de dificultar a identificação das partes; e) Falta de assinatura; f) Ausência de poderes previstos no art. 217 da LPI, no caso de outorgante(s) domiciliado(s) no exterior. Caso a procuração não contenha um ou mais dados obrigatórios, apresente informações divergentes ou incorra em alguns dos vícios acima listados, será formulada exigência para que seja apresentado documento adequado, ratificando os atos anteriormente praticados ou com data de assinatura igual ou anterior ao protocolo da petição ou do pedido de registro. No que se refere à data, de acordo com o artigo 409 do Código de Processo Civil, havendo dúvidas (falta de data na procuração, por exemplo), o documento particular considera-se datado na data da sua apresentação em repartição pública. Assim, a falta de data em procuração apresentada no ato do protocolo da petição ou do pedido de registro não ensejará formulação de exigência. 90 Em pedidos de registro de desenho industrial com mais de um requerente, caso o depósito..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.2 Análise da reivindicação de prioridade";"5.2 Análise da reivindicação de prioridade";"A reivindicação da prioridade deve ser feita no ato do depósito, conforme estabelecido no § 1º do art. 16 da LPI. A petição que reivindica prioridade após o ato do depósito não será conhecida.";"A reivindicação da prioridade deve ser feita no ato do depósito, conforme estabelecido no § 1º do art. 16 da LPI. A petição que reivindica prioridade após o ato do depósito não será conhecida."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.2 Análise da reivindicação de prioridade";"5.2.1 Reivindicação de prioridade suplementar";"A reivindicação de prioridade pode ser suplementada dentro de 60 (sessenta) dias por outras prioridades anteriores à data de depósito no Brasil. A petição que reivindica prioridade suplementar após o prazo legal não será conhecida. 92";"A reivindicação de prioridade pode ser suplementada dentro de 60 (sessenta) dias por outras prioridades anteriores à data de depósito no Brasil. A petição que reivindica prioridade suplementar após o prazo legal não será conhecida. 92"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.2 Análise da reivindicação de prioridade";"5.2.2 Análise do documento comprobatório de prioridade";"O requerente tem até 90 (noventa) dias, contados da data do depósito, para apresentar os documentos hábeis da prioridade. Esses documentos devem conter o número de identificação, a data de depósito e a reprodução das figuras do desenho industrial, acompanhados de tradução simples.";"O requerente tem até 90 (noventa) dias, contados da data do depósito, para apresentar os documentos hábeis da prioridade. Esses documentos devem conter o número de identificação, a data de depósito e a reprodução das figuras do desenho industrial, acompanhados de tradução simples. No caso de o pedido depositado no Brasil estar fielmente contido no documento de origem, será suficiente uma declaração do depositante a este respeito para substituir a tradução simples. Tal documentação pode contemplar cópias oficiais ou suas reproduções, sendo sua apresentação de responsabilidade do requerente. O não cumprimento do prazo acarreta a perda da prioridade em virtude da falta de conformidade com o disposto no art. 99, c/c art. 16 da LPI. Durante o exame, será verificada a correspondência entre os dados apresentados na documentação comprobatória da prioridade e aqueles apresentados no pedido depositado no Brasil. Na hipótese de omissão dos dados referentes à prioridade em publicações anteriores, os mesmos serão incluídos no banco de dados do sistema de exame do INPI e será publicada a retificação. Se o requerente desistir da prioridade, apresentando documento com poderes expressos para tal, será homologada a desistência e os dados de prioridade serão retirados do cadastro. Caso tal desistência ocorra antes da concessão do registro, não será publicada perda de prioridade. WIPO Digital Access Service (WIPO-DAS) O Brasil integra o sistema WIPO Digital Access Service (WIPO-DAS), serviço de acesso digital a documentos prioritários da Organização Mundial da Propriedade Intelectual. O INPI aceita a apresentação do código WIPO-DAS para acesso aos documentos oficiais de prioridade digital. Esses documentos devem conter o número de identificação, a data de depósito e a reprodução das figura..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.2 Análise da reivindicação de prioridade";"5.2.3 Condições para a manutenção da prioridade";"A reivindicação nas figuras do desenho industrial depositado no Brasil deve corresponder integralmente à reivindicação nas figuras do desenho industrial do documento de prioridade. A apresentação do documento hábil de prioridade deve acontecer impreterivelmente dentro do prazo legal de 90 dias após o depósito do pedido no Brasil, conforme art. 99 da LPI.";"A reivindicação nas figuras do desenho industrial depositado no Brasil deve corresponder integralmente à reivindicação nas figuras do desenho industrial do documento de prioridade. A apresentação do documento hábil de prioridade deve acontecer impreterivelmente dentro do prazo legal de 90 dias após o depósito do pedido no Brasil, conforme art. 99 da LPI. Não serão aceitos documentos de prioridade apresentados após este prazo legal. Caso o requerente apresente documento de prioridade com informação ilegível, sem tradução ou declaração equivalente, será feita exigência para complementação ou correção da documentação. Nos casos de prioridade obtida por cessão, é necessário apresentar documento comprobatório da transferência de titularidade do pedido estrangeiro, sob pena de formulação de exigência. Em pedidos de registro de desenho industrial com mais de um requerente, caso o conjunto de requerentes seja diferente do conjunto de titulares constantes do documento de prioridade, deverá ser apresentado documento de cessão relativo à prioridade, sob pena de formulação de exigência. Nos casos em que o documento de prioridade apresente desenho industrial sem qualquer relação com a matéria reivindicada, o requerente disporá de 90 dias após o depósito para a apresentação de petição com o documento de prioridade adequado à matéria do depósito nacional. Decorrido o prazo legal, caso a documentação não tenha sido apresentada, será publicada a perda da prioridade. Não é considerado documento hábil de prioridade aquele que não inclui figuras, número do depósito ou data do depósito no país de origem. Nesses casos, o requerente dispõe do prazo legal de 90 dias após o depósito para apresentação do documento hábil de prioridade que inclua figuras, número do depósito original e data de depó..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.3 Exame substantivo";"5.3 Exame substantivo";"O exame substantivo refere-se ao exame do desenho industrial para o qual se almeja proteção. O exame substantivo envolve o exame de registrabilidade, o exame quanto à unidade do desenho industrial, o exame dos dados do desenho industrial e da sua representação nas figuras.";"O exame substantivo refere-se ao exame do desenho industrial para o qual se almeja proteção. O exame substantivo envolve o exame de registrabilidade, o exame quanto à unidade do desenho industrial, o exame dos dados do desenho industrial e da sua representação nas figuras. Os dados do desenho industrial são: a indicação do produto; o campo de aplicação; o relatório descritivo; a reivindicação; a descrição; a numeração das figuras; e as legendas das figuras. Para informações sobre campo de aplicação do desenho industrial e indicação do produto no título do pedido, ver item 5.3.1.1 Identificação do produto. Para informações sobre a numeração das figuras, ver item 5.3.4.5 Numeração de figuras. 95 O relatório descritivo apresenta o escopo do pedido por meio de elementos como a indicação do produto e a lista de figuras. O relatório descritivo não é obrigatório no pedido de registro de desenho industrial. A reivindicação é o documento que apresenta, por escrito, o pleito por proteção ao desenho industrial depositado. A reivindicação não constitui elemento obrigatório do pedido. A descrição fornece informações textuais que contribuem para a compreensão das características ornamentais da configuração do desenho industrial. Este documento pode incluir, entre outras informações: a descrição da configuração do desenho industrial e/ou dos elementos que constituem essa configuração; os esclarecimentos quanto aos recursos de representação utilizados nas figuras; e a reivindicação de vistas omitidas do jogo de figuras apresentado. A descrição deverá ser apresentada caso o desenho industrial incorra nas situações de sua obrigatoriedade descritas no item 5.3.4 Exame da representação. A qualquer momento do exame substantivo, poderão ser corrigidos ou excluídos de ofício dados referentes..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"5 Exame técnico";"5.3 Exame substantivo";"5.3.1 Exame de registrabilidade";"O exame da registrabilidade do desenho industrial reivindicado no pedido de registro envolve analisar e interpretar a configuração mostrada nas figuras, além de outros dados incluídos no pedido de maneira a: identificar o produto no qual o desenho industrial é aplicado; identificar as características visuais da configuração externa do produto; e identificar os aspectos ornamentais da configuração externa do produto. Ao final dessa análise o examinador deverá decidir quanto à registrabilidade do desenho industrial.";"O exame da registrabilidade do desenho industrial reivindicado no pedido de registro envolve analisar e interpretar a configuração mostrada nas figuras, além de outros dados incluídos no pedido de maneira a: identificar o produto no qual o desenho industrial é aplicado; identificar as características visuais da configuração externa do produto; e identificar os aspectos ornamentais da configuração externa do produto. Ao final dessa análise o examinador deverá decidir quanto à registrabilidade do desenho industrial. Caso o examinador tenha dúvidas quanto à registrabilidade do desenho industrial, poderá publicar exigência técnica para solicitar esclarecimentos ao requerente. Sendo decidido que o desenho industrial não pode ser registrado por se enquadrar nas vedações previstas no art."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"industriais não registráveis, ver item 5.3.2 Desenhos industriais não registráveis. Constatando-se que o conteúdo do pedido de registro consiste em obra puramente artística, o mesmo não será considerado desenho industrial nos termos do art. 98 da LPI.";"industriais não registráveis, ver item 5.3.2 Desenhos industriais não registráveis. Constatando-se que o conteúdo do pedido de registro consiste em obra puramente artística, o mesmo não será considerado desenho industrial nos termos do art. 98 da LPI. O pedido será concedido e um Processo Administrativo de Nulidade será instaurado de ofício, nos termos do art. 113 da mesma lei. Para mais informações sobre Processos Administrativos de Nulidade de Ofício, ver item 5.4.4 Processo Administrativo de Nulidade de Ofício. 5.3.1.1 Identificação do produto Para ser registrável, o desenho industrial deve se referir à configuração de um produto. Para as definições de produto, ver item 2.3 Definição de produto. A identificação do produto no qual o desenho industrial está aplicado depende da adequação entre: a) a representação nas figuras; 97 b) a indicação do produto no título do pedido; e c) o campo de aplicação, indicado por meio da classificação de Locarno. a) Representação nas figuras A representação do desenho industrial nas figuras deve definir a reivindicação e, consequentemente, o escopo da proteção do registro. Dessa maneira, a representação deve permitir o conhecimento claro e inequívoco da matéria para qual a proteção é almejada. Não é necessário que toda a matéria representada seja reivindicada. Cabe ao requerente indicar, por meio de recursos de representação, o que constitui reivindicação e o que constitui representação contextual (renúncia). Para mais informações sobre recursos de representação contextual, ver item 5.3.4.3 Tipos de representação, subitem Linhas tracejadas e Representação contextual. Para identificar o produto no qual o desenho industrial foi aplicado, o examinador deverá considerar a representação como um todo, incluindo os elementos reivindicados e o..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.2 Desenhos industriais não registráveis";"O exame de registrabilidade deve avaliar se o desenho industrial incide nas situações determinadas pelo artigo 100 da Lei de Propriedade Industrial: Art. 100. Não é registrável como desenho industrial: I – o que for contrário à moral e aos bons costumes ou que ofenda a honra ou imagem de pessoas, ou atente contra liberdade de consciência, crença, culto religioso ou ideia e sentimentos dignos de respeito e veneração; II – a forma necessária comum ou vulgar do objeto ou, ainda, aquela determinada essencialmente por considerações técnicas ou funcionais.";"O exame de registrabilidade deve avaliar se o desenho industrial incide nas situações determinadas pelo artigo 100 da Lei de Propriedade Industrial: Art. 100. Não é registrável como desenho industrial: I – o que for contrário à moral e aos bons costumes ou que ofenda a honra ou imagem de pessoas, ou atente contra liberdade de consciência, crença, culto religioso ou ideia e sentimentos dignos de respeito e veneração; II – a forma necessária comum ou vulgar do objeto ou, ainda, aquela determinada essencialmente por considerações técnicas ou funcionais. Caso existam dúvidas quanto à registrabilidade de um desenho industrial, poderá ser formulada exigência para solicitação de esclarecimentos ao requerente. O requerente deverá fornecer indícios que seu desenho industrial é registrável. Os esclarecimentos podem incluir, entre outros, argumentos quanto às características ornamentais do desenho industrial, a liberdade de escolha em 103 relação à forma necessária do objeto, e/ou figuras que demonstrem como o produto é usado, acoplado, encaixado, etc. Caso os esclarecimentos apresentados pelo requerente não permitam reconhecer a registrabilidade do desenho industrial, o pedido será indeferido. Contra a decisão de indeferimento cabe interposição de recurso administrativo. Para mais informações sobre recursos administrativos, ver capítulo 7 Recursos e Processos Administrativos de Nulidade. Caso o pedido de registro inclua mais de uma configuração e alguma constitua matéria não registrável nos termos do art. 100 da LPI, o pedido de registro estará sujeito à divisão conforme disposto no item 5.3.3.1 Divisão do pedido de registro de desenho industrial. 5.3.2.1 Contrário à moral e aos bons costumes Não é registrável o desenho industrial que constituir ou contiver elementos obscenos ou..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.3 Exame quanto à unidade do desenho industrial";"É necessário aferir se o pedido de registro apresenta apenas um desenho industrial, conforme estabelecido no caput do art. 104: 105 Art. 104. O pedido de registro de desenho industrial terá que se referir a um único objeto, permitida uma pluralidade de variações, desde que se destinem ao mesmo propósito e guardem entre si a mesma característica distintiva preponderante, limitado cada pedido ao máximo de 20 (vinte) variações.";"É necessário aferir se o pedido de registro apresenta apenas um desenho industrial, conforme estabelecido no caput do art. 104: 105 Art. 104. O pedido de registro de desenho industrial terá que se referir a um único objeto, permitida uma pluralidade de variações, desde que se destinem ao mesmo propósito e guardem entre si a mesma característica distintiva preponderante, limitado cada pedido ao máximo de 20 (vinte) variações. Conforme o texto legal, o registro deve referir-se a um único desenho industrial, permitida uma pluralidade de variações. O número de desenhos industriais em um pedido de registro é aferido por meio do exame das representações, de maneira a determinar o número de configurações contidas no pedido. Caso o pedido inclua mais de uma configuração, é necessário aferir se todas as configurações podem ser consideradas variações do mesmo desenho industrial. Análise das variações Um registro é limitado ao máximo de 20 (vinte) variações de um mesmo desenho industrial, desde que atendidas as condições previstas no art. 104 da LPI: i) devem se destinar ao mesmo propósito; e ii) devem compartilhar das mesmas características distintivas preponderantes. Estas condições são cumulativas, ou seja, não basta atender a apenas uma. Na etapa de exame técnico, analisa-se inicialmente a conformidade das variações a um mesmo propósito. Em seguida, verifica-se a existência da mesma característica distintiva. Na análise da conformidade das variações a um mesmo propósito, é verificado se todas as variações pertencem às mesmas classe e subclasse da Classificação Internacional de Locarno. Na análise das características distintivas preponderantes, verifica-se as características ornamentais que predominam nas configurações de um mesmo desenho industrial. São esses elementos que faz..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.4 Exame da representação";"As figuras apresentadas no pedido constituem a representação do desenho industrial reivindicado. É essa reivindicação que define o escopo da proteção do registro.";"As figuras apresentadas no pedido constituem a representação do desenho industrial reivindicado. É essa reivindicação que define o escopo da proteção do registro. Portanto, as figuras são os elementos mais importantes do pedido. Após o exame de registrabilidade do desenho industrial, será realizado o exame das representações do desenho industrial nas figuras. 113 Cada vista do desenho industrial deverá ser apresentada em uma figura. Não serão aceitas figuras que apresentem mais de uma vista do desenho industrial. Caso alguma figura apresente mais de uma vista ou representação, será formulada exigência para correção da apresentação das figuras do pedido. As figuras devem ser analisadas de maneira a observar: qualidade da representação; suficiência descritiva; tipos e recursos de representação; consistência entre as vistas; e numeração das figuras. Após o depósito, a configuração inicial do desenho industrial representado nas figuras não poderá sofrer acréscimos ou alterações, ressalvadas: as correções requeridas por meio de exigência direcionada aos desenhos ou fotografias do pedido de registro; e as modificações requeridas pelo depositante, antes do primeiro exame técnico, destinadas à correção de irregularidades nas figuras e/ou melhor visualização do desenho industrial, desde que limitadas à matéria inicialmente reivindicada. 5.3.4.1 Qualidade da representação As figuras que representam o desenho industrial devem possuir contraste, nitidez e resolução suficientes para a plena compreensão do mesmo. A configuração deverá ser representada sem sombras ou reflexos que comprometam a visualização de suas características ornamentais. Caso a representação não apresente a qualidade esperada, ou seja, apresente áreas escurecidas, esbranquiçadas, borradas ou pixelizadas, será for..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.5 Representação de Marca no Desenho Industrial";"A configuração do desenho industrial poderá incluir a representação de uma marca ou parte de marca. A inclusão do aspecto visual de marca ou parte de marca no desenho industrial não confere qualquer tipo de direito marcário ao titular do registro.";"A configuração do desenho industrial poderá incluir a representação de uma marca ou parte de marca. A inclusão do aspecto visual de marca ou parte de marca no desenho industrial não confere qualquer tipo de direito marcário ao titular do registro. A inclusão do aspecto visual de qualquer tipo de marca, própria ou de terceiros, na configuração do desenho industrial, é de total responsabilidade do requerente, sob as penas da lei. Ao realizar tal inclusão, recomenda-se que o requerente apresente documento hábil de autorização ou declaração de autorização de uso da marca. Cabe a instauração de processo administrativo de nulidade, pelo titular de marca, ao registro de desenho industrial que inclua o aspecto visual de uma marca ou parte relevante de marca sem sua autorização."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.6 Inclusão de elementos textuais no Desenho Industrial";"A configuração do desenho industrial bidimensional ou tridimensional poderá incluir elementos textuais, em qualquer idioma e em qualquer tipo de alfabeto, caractere, ideograma ou representação gráfica. A inclusão de elemento textual no desenho industrial não confere qualquer tipo de propriedade ou exclusividade sobre o conteúdo do texto utilizado.";"A configuração do desenho industrial bidimensional ou tridimensional poderá incluir elementos textuais, em qualquer idioma e em qualquer tipo de alfabeto, caractere, ideograma ou representação gráfica. A inclusão de elemento textual no desenho industrial não confere qualquer tipo de propriedade ou exclusividade sobre o conteúdo do texto utilizado. Exemplos de desenhos industriais - tridimensional e bidimensional - cuja configuração inclui palavras ou elementos textuais A configuração do desenho industrial poderá ser constituída apenas por palavras ou elementos textuais, desde que imbuídos de caráter suficientemente ornamental. 136 Exemplo de desenho industrial constituído apenas de palavras ou elementos textuais revestido de suficiente caráter ornamental. Caso a configuração do desenho industrial seja composta unicamente por meras palavras ou meros elementos textuais que não esclareçam a contribuição do criador na elaboração das características ornamentais, poderá ser formulada exigência solicitando tais esclarecimentos. Caso o examinador não considere que o desenho industrial possui característica ornamental, será concedido o registro e instaurado processo administrativo de nulidade de ofício. Exemplo de desenho industrial constituído apenas por meras palavras ou elementos textuais que não apresenta suficiente caráter ornamental. Exemplo de desenho industrial constituído apenas de meras palavras ou elementos textuais que não apresenta suficiente caráter ornamental. Não é permitida a inclusão, nas figuras, de caracteres, palavras ou elementos textuais que não façam parte da configuração do desenho industrial, por exemplo, indicações, cotas, medidas, assinaturas, título, carimbos etc. Caso tais elementos sejam constatados, o examinador poderá solicitar esclarecimentos ou..."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.7 Inclusão de elementos protegidos por direito autoral no desenho industrial";"A configuração do desenho industrial pode incluir elementos visuais ou textuais protegidos por direito autoral. A inclusão desses elementos no desenho industrial não confere ao titular do registro qualquer tipo de direito autoral sobre os mesmos.";"A configuração do desenho industrial pode incluir elementos visuais ou textuais protegidos por direito autoral. A inclusão desses elementos no desenho industrial não confere ao titular do registro qualquer tipo de direito autoral sobre os mesmos. A inclusão de qualquer elemento protegido por direito autoral na configuração do desenho industrial, seja imagem (ex.: ilustrações, fotografias etc.) ou texto (trechos de livros, letras de músicas etc.), é de inteira responsabilidade do requerente, sob as penas da lei. Ao realizar tais inclusões, recomenda-se que o requerente apresente documento hábil de autorização ou declaração de autorização de uso. Caso haja suspeita quanto ao uso indevido de propriedade intelectual de terceiros, faculta-se ao examinador a possibilidade de realizar exigência técnica para apresentação de documento hábil de autorização. O desenho industrial registrado que inclua elemento protegido por direito autoral, sem autorização do proprietário, é passível de instauração de processo administrativo de nulidade, de ofício ou por terceiros. 138"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.8 Inclusão de imagem de pessoa física no desenho industrial";"A configuração do desenho industrial poderá incluir a imagem de pessoa física. A inclusão de qualquer elemento visual que reproduza a imagem de pessoa física na configuração do desenho industrial é de responsabilidade do requerente, sob as penas da lei.";"A configuração do desenho industrial poderá incluir a imagem de pessoa física. A inclusão de qualquer elemento visual que reproduza a imagem de pessoa física na configuração do desenho industrial é de responsabilidade do requerente, sob as penas da lei. Ao realizar tal inclusão, o requerente deverá apresentar documento hábil de autorização de uso de imagem, mesmo quando a pessoa retratada seja o autor ou o requerente do desenho industrial. Em caso de uso de imagem de incapaz, a autorização deverá ser efetuada pelo responsável legal. Faculta-se ao examinador a possibilidade de realizar exigência técnica, caso haja suspeita quanto ao uso indevido da imagem de terceiros. O desenho industrial registrado que inclua imagem de pessoa física, sem autorização do proprietário, é passível de instauração de processo administrativo de nulidade, de ofício ou por terceiros."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.9 Registro do desenho industrial de logos e logotipos";"Logo ou logotipo é um sinal gráfico formado por um conjunto de linhas e cores. É permitido o registro de logos e logotipos, desde que atendam à definição de desenho industrial delineada no art. 95 da LPI.";"Logo ou logotipo é um sinal gráfico formado por um conjunto de linhas e cores. É permitido o registro de logos e logotipos, desde que atendam à definição de desenho industrial delineada no art. 95 da LPI."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.10 Registro do desenho industrial de família tipográfica";"Atualmente a família tipográfica é, de maneira geral, um produto bidimensional. Seu desenho industrial é constituído pelo conjunto de linhas e cores aplicado aos sinais gráficos (caracteres) que as compõem.";"Atualmente a família tipográfica é, de maneira geral, um produto bidimensional. Seu desenho industrial é constituído pelo conjunto de linhas e cores aplicado aos sinais gráficos (caracteres) que as compõem. É permitido o registro de famílias tipográficas, desde que atendam à definição de desenho industrial. Para mais informações sobre a definição de desenho industrial, ver item 2.1 Definição de desenho industrial. O desenho industrial da família tipográfica deve ser representado por meio da reprodução de todos os caracteres dispostos numa única figura. A proteção do desenho industrial da família tipográfica, no entanto, não se restringe ao arranjo ou disposição dos caracteres na figura registrada. O registro enseja proteção ao desenho industrial aos caracteres revestidos de suficiente caráter distintivo. Para informações sobre a análise da novidade e originalidade de famílias tipográficas, ver item 5.4.1.2 Exame da originalidade. Exemplo de representação do desenho industrial de uma família tipográfica em uma única figura (DI7003239-4) 139"
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.11 Registro do desenho industrial de produto complexo constituído de partes sem";"interconexão Cada figura do desenho industrial de produto complexo constituído de partes sem interconexão deverá apresentar um arranjo que inclua todas as partes ou componentes que constituem a configuração reivindicada. Recomenda-se que o arranjo das partes seja consistente em todas as figuras de maneira a facilitar o exame da configuração.";"interconexão Cada figura do desenho industrial de produto complexo constituído de partes sem interconexão deverá apresentar um arranjo que inclua todas as partes ou componentes que constituem a configuração reivindicada. Recomenda-se que o arranjo das partes seja consistente em todas as figuras de maneira a facilitar o exame da configuração. Entretanto, a proteção oferecida pelo registro do desenho industrial desse produto não está restrita à maneira como essas partes estão arranjadas nas figuras. As partes ou componentes deste tipo de produto não são variações da configuração, mas sim partes de uma única configuração. Dessa forma, não serão tratadas como variações no momento do exame das representações. Caso as figuras apresentem partes ou componentes cujas características não permitam a conclusão que são elementos de um único desenho industrial (por não constituírem um único produto complexo), o pedido sofrerá exigência para divisão."
"manual-de-desenhos-industriais.md";"Desenhos Industriais";"100 da LPI, o mesmo será indeferido nos termos do § 4º do art. 106 da LPI. Para mais informações sobre os desenhos";"";"5.3.12 Registro do desenho industrial de interface gráfica";"A interface gráfica é, de maneira geral, um produto bidimensional constituído por imagens geradas por computador. Trata-se de um conjunto de linhas e cores aplicado a sinais gráficos e layouts (ícones, telas de exibição etc.) exibidos em tela ou outros meios.";"A interface gráfica é, de maneira geral, um produto bidimensional constituído por imagens geradas por computador. Trata-se de um conjunto de linhas e cores aplicado a sinais gráficos e layouts (ícones, telas de exibição etc.) exibidos em tela ou outros meios. É permitido o registro de interfaces gráficas, desde que atendam à definição de desenho industrial delineada no art."
